Unnamed: 0,Year,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Attendance,Home Team Initials,Away Team Initials,Date,month,year,time,Home_Team_Avg_Goals_Scored,Away_Team_Avg_Goals_Scored,Home_Team_Win_Rate,Away_Team_Win_Rate,Head_to_Head_Wins,Is_Home_Advantage,Result
0,1930.0,Group 1,Pocitos,Montevideo ,France,,1.0,Mexico,4444.0,FRA,MEX,13.0,7.0,1930.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
1,1930.0,Group 4,Parque Central,Montevideo ,USA,3.0,0.0,Belgium,18346.0,USA,BEL,13.0,7.0,1930.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
2,1930.0,Group 2,Parque Central,Montevideo ,Yugoslavia,2.0,1.0,Brazil,24059.0,YUG,BRA,14.0,7.0,1930.0,12:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
3,1930.0,Group 3,Pocitos,Montevideo ,Romania,3.0,1.0,Peru,2549.0,ROU,PER,14.0,7.0,1930.0,14:50:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
4,1930.0,Group 1,Parque Central,Montevideo ,Argentina,1.0,0.0,France,23409.0,ARG,FRA,15.0,7.0,1930.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
5,1930.0,Group 1,Parque Central,Montevideo ,Chile,3.0,0.0,Mexico,9249.0,CHI,MEX,16.0,7.0,1930.0,14:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
6,1930.0,Group 2,Parque Central,Montevideo ,Yugoslavia,,0.0,Bolivia,18306.0,YUG,BOL,17.0,7.0,1930.0,12:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
7,1930.0,Group 4,Parque Central,Montevideo ,USA,3.0,0.0,Paraguay,18306.0,USA,PAR,17.0,7.0,1930.0,14:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
8,1930.0,Group 3,Estadio Centenario,Montevideo ,Uruguay,1.0,0.0,Peru,57735.0,URU,PER,18.0,7.0,1930.0,14:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
9,1930.0,Group 1,Estadio Centenario,Montevideo ,Chile,1.0,0.0,France,2000.0,CHI,FRA,19.0,7.0,1930.0,12:50:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
10,1930.0,Group 1,Estadio Centenario,Montevideo ,Argentina,,3.0,Mexico,42100.0,ARG,MEX,19.0,7.0,1930.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
11,1930.0,Group 2,Estadio Centenario,Montevideo ,Brazil,,0.0,Bolivia,25466.0,BRA,BOL,20.0,7.0,1930.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
12,1930.0,Group 4,Estadio Centenario,Montevideo ,Paraguay,1.0,0.0,Belgium,12000.0,PAR,BEL,20.0,7.0,1930.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
13,1930.0,Group 3,Estadio Centenario,Montevideo ,Uruguay,,0.0,Romania,70022.0,URU,ROU,21.0,7.0,1930.0,14:50:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
14,1930.0,Group 1,Estadio Centenario,Montevideo ,Argentina,3.0,1.0,Chile,41459.0,ARG,CHI,22.0,7.0,1930.0,14:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
15,1930.0,Semi-finals,Estadio Centenario,Montevideo ,Argentina,,1.0,USA,72886.0,ARG,USA,26.0,7.0,1930.0,14:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
16,1930.0,Semi-finals,Estadio Centenario,Montevideo ,Uruguay,,1.0,Yugoslavia,79867.0,URU,YUG,27.0,7.0,1930.0,14:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
17,1930.0,Final,Estadio Centenario,Montevideo ,Uruguay,,2.0,Argentina,68346.0,URU,ARG,30.0,7.0,1930.0,14:15:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
18,1934.0,Preliminary round,Stadio Benito Mussolini,Turin ,Austria,3.0,2.0,France,16000.0,AUT,FRA,27.0,5.0,1934.0,16:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
19,1934.0,Preliminary round,Giorgio Ascarelli,Naples ,Hungary,,2.0,Egypt,9000.0,HUN,EGY,27.0,5.0,1934.0,16:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
20,1934.0,Preliminary round,San Siro,Milan ,Switzerland,3.0,2.0,Netherlands,33000.0,SUI,NED,27.0,5.0,1934.0,16:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
21,1934.0,Preliminary round,Littorale,Bologna ,Sweden,3.0,2.0,Argentina,14000.0,SWE,ARG,27.0,5.0,1934.0,16:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
22,1934.0,Preliminary round,Giovanni Berta,Florence ,Germany,,2.0,Belgium,8000.0,GER,BEL,27.0,5.0,1934.0,16:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
23,1934.0,Preliminary round,Luigi Ferraris,Genoa ,Spain,3.0,1.0,Brazil,21000.0,ESP,BRA,27.0,5.0,1934.0,16:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
24,1934.0,Preliminary round,Nazionale PNF,Rome ,Italy,,1.0,USA,25000.0,ITA,USA,27.0,5.0,1934.0,16:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
25,1934.0,Preliminary round,Littorio,Trieste ,Czechoslovakia,2.0,1.0,Romania,9000.0,TCH,ROU,27.0,5.0,1934.0,16:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
26,1934.0,Quarter-finals,Stadio Benito Mussolini,Turin ,Czechoslovakia,3.0,2.0,Switzerland,12000.0,TCH,SUI,31.0,5.0,1934.0,16:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
27,1934.0,Quarter-finals,San Siro,Milan ,Germany,2.0,1.0,Sweden,3000.0,GER,SWE,31.0,5.0,1934.0,16:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
28,1934.0,Quarter-finals,Giovanni Berta,Florence ,Italy,1.0,1.0,Spain,35000.0,ITA,ESP,31.0,5.0,1934.0,16:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
29,1934.0,Quarter-finals,Littorale,Bologna ,Austria,2.0,1.0,Hungary,23000.0,AUT,HUN,31.0,5.0,1934.0,16:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
30,1934.0,Quarter-finals,Giovanni Berta,Florence ,Italy,1.0,0.0,Spain,43000.0,ITA,ESP,1.0,6.0,1934.0,16:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
31,1934.0,Semi-finals,San Siro,Milan ,Italy,1.0,0.0,Austria,35000.0,ITA,AUT,3.0,6.0,1934.0,16:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
32,1934.0,Semi-finals,Nazionale PNF,Rome ,Czechoslovakia,3.0,1.0,Germany,15000.0,TCH,GER,3.0,6.0,1934.0,16:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
33,1934.0,Match for third place,Giorgio Ascarelli,Naples ,Germany,3.0,2.0,Austria,7000.0,GER,AUT,7.0,6.0,1934.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
34,1934.0,Final,Nazionale PNF,Rome ,Italy,2.0,1.0,Czechoslovakia,55000.0,ITA,TCH,10.0,6.0,1934.0,17:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
35,1938.0,First round,Parc des Princes,Paris ,Switzerland,1.0,1.0,Germany,27152.0,SUI,GER,4.0,6.0,1938.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
36,1938.0,First round,Velodrome Municipale,Reims ,Hungary,,0.0,Dutch East Indies,9000.0,HUN,INH,5.0,6.0,1938.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
37,1938.0,First round,Stade Olympique,Colombes ,France,3.0,1.0,Belgium,30454.0,FRA,BEL,5.0,6.0,1938.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
38,1938.0,First round,Stade Municipal,Toulouse ,Cuba,3.0,3.0,Romania,7000.0,CUB,ROU,5.0,6.0,1938.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
39,1938.0,First round,Stade V�lodrome,Marseilles ,Italy,2.0,1.0,Norway,19000.0,ITA,NOR,5.0,6.0,1938.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
40,1938.0,First round,Stade de la Meinau,Strasbourg ,Brazil,,5.0,Poland,13452.0,BRA,POL,5.0,6.0,1938.0,17:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
41,1938.0,First round,Cavee Verte,Le Havre ,Czechoslovakia,3.0,0.0,Netherlands,11000.0,TCH,NED,5.0,6.0,1938.0,18:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
42,1938.0,First round,Stade Municipal,Toulouse ,Cuba,2.0,1.0,Romania,8000.0,CUB,ROU,9.0,6.0,1938.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
43,1938.0,First round,Parc des Princes,Paris ,Switzerland,,2.0,Germany,20025.0,SUI,GER,9.0,6.0,1938.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
44,1938.0,Quarter-finals,Stade du Parc Lescure,Bordeaux ,Brazil,1.0,1.0,Czechoslovakia,22021.0,BRA,TCH,12.0,6.0,1938.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
45,1938.0,Quarter-finals,Victor Boucquey,Lille ,Hungary,2.0,0.0,Switzerland,15000.0,HUN,SUI,12.0,6.0,1938.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
46,1938.0,Quarter-finals,Fort Carree,Antibes ,Sweden,,0.0,Cuba,7000.0,SWE,CUB,12.0,6.0,1938.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
47,1938.0,Quarter-finals,Stade Olympique,Colombes ,Italy,3.0,1.0,France,58455.0,ITA,FRA,12.0,6.0,1938.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
48,1938.0,Quarter-finals,Stade du Parc Lescure,Bordeaux ,Brazil,2.0,1.0,Czechoslovakia,18141.0,BRA,TCH,14.0,6.0,1938.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
49,1938.0,Semi-finals,Parc des Princes,Paris ,Hungary,,1.0,Sweden,20000.0,HUN,SWE,16.0,6.0,1938.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
50,1938.0,Semi-finals,Stade V�lodrome,Marseilles ,Italy,2.0,1.0,Brazil,33000.0,ITA,BRA,16.0,6.0,1938.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
51,1938.0,Match for third place,Stade du Parc Lescure,Bordeaux ,Brazil,,2.0,Sweden,12000.0,BRA,SWE,19.0,6.0,1938.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
52,1938.0,Final,Stade Olympique,Colombes ,Italy,,2.0,Hungary,45000.0,ITA,HUN,19.0,6.0,1938.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
53,1950.0,Group 1,Maracan� - Est�dio Jornalista M�rio Filho,Rio De Janeiro ,Brazil,,0.0,Mexico,81649.0,BRA,MEX,24.0,6.0,1950.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
54,1950.0,Group 2,Maracan� - Est�dio Jornalista M�rio Filho,Rio De Janeiro ,England,2.0,0.0,Chile,29703.0,ENG,CHI,25.0,6.0,1950.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
55,1950.0,Group 2,Durival de Brito,Curitiba ,Spain,3.0,1.0,USA,9511.0,ESP,USA,25.0,6.0,1950.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
56,1950.0,Group 3,Pacaembu,Sao Paulo ,Sweden,3.0,2.0,Italy,36502.0,SWE,ITA,25.0,6.0,1950.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
57,1950.0,Group 1,Independencia,Belo Horizonte ,Yugoslavia,3.0,0.0,Switzerland,7336.0,YUG,SUI,25.0,6.0,1950.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
58,1950.0,Group 1,Pacaembu,Sao Paulo ,Brazil,2.0,2.0,Switzerland,42032.0,BRA,SUI,28.0,6.0,1950.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
59,1950.0,Group 1,Eucaliptos,Porto Alegre ,Yugoslavia,,1.0,Mexico,11078.0,YUG,MEX,28.0,6.0,1950.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
60,1950.0,Group 2,Maracan� - Est�dio Jornalista M�rio Filho,Rio De Janeiro ,Spain,2.0,0.0,Chile,19790.0,ESP,CHI,29.0,6.0,1950.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
61,1950.0,Group 3,Durival de Brito,Curitiba ,Sweden,2.0,2.0,Paraguay,7903.0,SWE,PAR,29.0,6.0,1950.0,15:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
62,1950.0,Group 2,Independencia,Belo Horizonte ,USA,1.0,0.0,England,10151.0,USA,ENG,29.0,6.0,1950.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
63,1950.0,Group 1,Maracan� - Est�dio Jornalista M�rio Filho,Rio De Janeiro ,Brazil,2.0,0.0,Yugoslavia,142429.0,BRA,YUG,1.0,7.0,1950.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
64,1950.0,Group 2,Maracan� - Est�dio Jornalista M�rio Filho,Rio De Janeiro ,Spain,1.0,0.0,England,74462.0,ESP,ENG,2.0,7.0,1950.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
65,1950.0,Group 3,Pacaembu,Sao Paulo ,Italy,2.0,0.0,Paraguay,25811.0,ITA,PAR,2.0,7.0,1950.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
66,1950.0,Group 4,Independencia,Belo Horizonte ,Uruguay,,0.0,Bolivia,5284.0,URU,BOL,2.0,7.0,1950.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
67,1950.0,Group 1,Eucaliptos,Porto Alegre ,Switzerland,2.0,1.0,Mexico,3580.0,SUI,MEX,2.0,7.0,1950.0,15:40:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
68,1950.0,Group 2,Ilha do Retiro,Recife ,Chile,,2.0,USA,8501.0,CHI,USA,2.0,7.0,1950.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
69,1950.0,Group 6,Pacaembu,Sao Paulo ,Uruguay,2.0,2.0,Spain,44802.0,URU,ESP,9.0,7.0,1950.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
70,1950.0,Group 6,Maracan� - Est�dio Jornalista M�rio Filho,Rio De Janeiro ,Brazil,,1.0,Sweden,138886.0,BRA,SWE,9.0,7.0,1950.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
71,1950.0,Group 6,Maracan� - Est�dio Jornalista M�rio Filho,Rio De Janeiro ,Brazil,,1.0,Spain,152772.0,BRA,ESP,13.0,7.0,1950.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
72,1950.0,Group 6,Pacaembu,Sao Paulo ,Uruguay,3.0,2.0,Sweden,7987.0,URU,SWE,13.0,7.0,1950.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
73,1950.0,Group 6,Pacaembu,Sao Paulo ,Sweden,3.0,1.0,Spain,11227.0,SWE,ESP,16.0,7.0,1950.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
74,1950.0,Group 6,Maracan� - Est�dio Jornalista M�rio Filho,Rio De Janeiro ,Uruguay,2.0,1.0,Brazil,173850.0,URU,BRA,16.0,7.0,1950.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
75,1954.0,Group 3,Wankdorf Stadium,Berne ,Uruguay,2.0,0.0,Czechoslovakia,20500.0,URU,TCH,16.0,6.0,1954.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
76,1954.0,Group 3,Hardturm,Zurich ,Austria,1.0,0.0,Scotland,25000.0,AUT,SCO,16.0,6.0,1954.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
77,1954.0,Group 1,Charmilles,Geneva ,Brazil,,0.0,Mexico,13470.0,BRA,MEX,16.0,6.0,1954.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
78,1954.0,Group 1,La Pontaise,Lausanne ,Yugoslavia,1.0,0.0,France,16000.0,YUG,FRA,16.0,6.0,1954.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
79,1954.0,Group 2,Wankdorf Stadium,Berne ,Germany FR,,1.0,Turkey,28000.0,FRG,TUR,17.0,6.0,1954.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
80,1954.0,Group 2,Hardturm,Zurich ,Hungary,,0.0,Korea Republic,13000.0,HUN,KOR,17.0,6.0,1954.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
81,1954.0,Group 4,St. Jakob,Basel ,England,,4.0,Belgium,14000.0,ENG,BEL,17.0,6.0,1954.0,18:10:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
82,1954.0,Group 4,La Pontaise,Lausanne ,Switzerland,2.0,1.0,Italy,43000.0,SUI,ITA,17.0,6.0,1954.0,17:50:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
83,1954.0,Group 3,St. Jakob,Basel ,Uruguay,,0.0,Scotland,34000.0,URU,SCO,19.0,6.0,1954.0,16:50:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
84,1954.0,Group 3,Hardturm,Zurich ,Austria,,0.0,Czechoslovakia,26000.0,AUT,TCH,19.0,6.0,1954.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
85,1954.0,Group 1,Charmilles,Geneva ,France,3.0,2.0,Mexico,19000.0,FRA,MEX,19.0,6.0,1954.0,17:10:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
86,1954.0,Group 1,La Pontaise,Lausanne ,Brazil,1.0,1.0,Yugoslavia,24637.0,BRA,YUG,19.0,6.0,1954.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
87,1954.0,Group 2,St. Jakob,Basel ,Hungary,,3.0,Germany FR,56000.0,HUN,FRG,20.0,6.0,1954.0,16:50:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
88,1954.0,Group 2,Charmilles,Geneva ,Turkey,,0.0,Korea Republic,4000.0,TUR,KOR,20.0,6.0,1954.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
89,1954.0,Group 4,Wankdorf Stadium,Berne ,England,2.0,0.0,Switzerland,43500.0,ENG,SUI,20.0,6.0,1954.0,17:10:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
90,1954.0,Group 4,Comunale di Cornaredo,Lugano ,Italy,,1.0,Belgium,24000.0,ITA,BEL,20.0,6.0,1954.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
91,1954.0,Group 2,Hardturm,Zurich ,Germany FR,,2.0,Turkey,17000.0,FRG,TUR,23.0,6.0,1954.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
92,1954.0,Group 4,St. Jakob,Basel ,Switzerland,,1.0,Italy,30000.0,SUI,ITA,23.0,6.0,1954.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
93,1954.0,Quarter-finals,St. Jakob,Basel ,Uruguay,,2.0,England,28000.0,URU,ENG,26.0,6.0,1954.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
94,1954.0,Quarter-finals,La Pontaise,Lausanne ,Austria,,5.0,Switzerland,35000.0,AUT,SUI,26.0,6.0,1954.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
95,1954.0,Quarter-finals,Charmilles,Geneva ,Germany FR,2.0,0.0,Yugoslavia,17000.0,FRG,YUG,27.0,6.0,1954.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
96,1954.0,Quarter-finals,Wankdorf Stadium,Berne ,Hungary,,2.0,Brazil,40000.0,HUN,BRA,27.0,6.0,1954.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
97,1954.0,Semi-finals,St. Jakob,Basel ,Germany FR,,1.0,Austria,58000.0,FRG,AUT,30.0,6.0,1954.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
98,1954.0,Semi-finals,La Pontaise,Lausanne ,Hungary,,2.0,Uruguay,45000.0,HUN,URU,30.0,6.0,1954.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
99,1954.0,Match for third place,Hardturm,Zurich ,Austria,3.0,1.0,Uruguay,32000.0,AUT,URU,3.0,7.0,1954.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
100,1954.0,Final,Wankdorf Stadium,Berne ,Germany FR,3.0,2.0,Hungary,62500.0,FRG,HUN,4.0,7.0,1954.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
101,1958.0,Group 3,Rasunda Stadium,Solna ,Sweden,3.0,0.0,Mexico,34107.0,SWE,MEX,8.0,6.0,1958.0,14:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
102,1958.0,Group 4,Nya Ullevi,Gothenburg ,Soviet Union,2.0,2.0,England,49348.0,URS,ENG,8.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
103,1958.0,Group 1,Malmo Stadion,Malm� ,Argentina,1.0,3.0,Germany FR,31156.0,ARG,FRG,8.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
104,1958.0,Group 3,Jarnvallen,Sandviken ,Hungary,1.0,1.0,Wales,15343.0,HUN,WAL,8.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
105,1958.0,Group 2,Idrottsparken,Norrk�Ping ,France,,3.0,Paraguay,16518.0,FRA,PAR,8.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
106,1958.0,Group 2,Arosvallen,Vasteras ,Yugoslavia,1.0,1.0,Scotland,9591.0,YUG,SCO,8.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
107,1958.0,Group 4,Rimnersvallen,Udevalla ,Brazil,3.0,0.0,Austria,17788.0,BRA,AUT,8.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
108,1958.0,Group 1,Orjans Vall,Halmstad ,Northern Ireland,1.0,0.0,Czechoslovakia,10647.0,NIR,TCH,8.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
109,1958.0,Group 4,Nya Ullevi,Gothenburg ,Brazil,0.0,0.0,England,40895.0,BRA,ENG,11.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
110,1958.0,Group 3,Rasunda Stadium,Solna ,Mexico,1.0,1.0,Wales,15150.0,MEX,WAL,11.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
111,1958.0,Group 2,Idrottsparken,Norrk�Ping ,Paraguay,3.0,2.0,Scotland,11665.0,PAR,SCO,11.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
